150,151,151,151,151,151,151,151,151,151,151,8,9,151,151,12,13,8,9,151,151,12,13,8,9,151,151,12,13,8,9,151,151,12,13,8,9,151,151,12,13,8,9,151,151,12,13,151,151,151,151,151,151,151,151,151,151,151,151,17
964,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,82,83,212,213,85,87,82,85,85,212,213,87,82,212,213,85,85,87,82,83,85,212,213,87,82,212,213,85,85,87,82,83,212,213,85,87,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,82,83,83,83,83,87,82,85,85,85,85,87,82,85,85,85,85,87,82,85,85,85,85,87,82,85,85,85,85,87,82,83,83,83,83,87,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,82,83,83,83,83,87,82,85,85,85,85,87,82,85,85,85,85,87,82,85,85,85,85,87,82,85,85,85,85,87,82,83,83,83,83,87,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,82,83,83,83,83,87,82,85,85,85,85,87,82,85,85,85,85,87,82,85,85,85,85,87,82,85,85,85,85,87,82,83,83,83,83,87,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,82,83,85,85,85,87,82,85,85,85,85,87,82,85,85,85,85,87,82,85,85,85,85,87,82,85,85,85,85,87,82,83,85,85,85,87,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,156,157,85,85,160,161,156,157,85,85,160,161,156,157,85,85,160,161,156,157,85,85,160,161,156,157,85,85,160,161,156,157,85,85,160,161,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,150,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,150,17,150,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,150,17,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,150,17,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,150,17,150,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,150,17,212,213,212,213,212,213,212,213,212,213,212,213,150,17,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,150,17,150,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,150,17,286,287,286,287,286,287,286,287,286,287,286,287,150,17,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,150,17,150,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,150,17,212,213,212,213,212,213,212,213,212,213,212,213,150,17,1567,1567,1567,1567,85,1567,1567,91
964,1567,1567,1567,1567,1567,1567,1567,1567,1567,150,17,150,17,1567,1567,1567,1567,1567,1567,1567,1567,150,17,150,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,150,17,286,287,286,287,286,287,286,287,286,287,286,287,150,17,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,1567,1567,1567,150,17,150,17,1567,1567,1567,1567,1567,1567,1567,1567,150,17,150,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1486,1493,212,213,212,213,212,213,212,213,212,213,360,361,150,17,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,1567,150,17,1484,1497,1484,1497,150,17,1567,1567,1567,1567,1567,150,17,150,17,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,85,85,286,287,286,287,286,287,286,287,286,287,434,435,150,17,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,1567,1484,1497,150,17,150,17,1484,1497,1567,1567,1567,1567,1567,150,17,150,17,1497,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,85,85,212,213,212,213,212,213,212,213,212,213,212,213,150,17,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,1567,1567,1567,1484,1497,1484,1497,1567,1567,1567,1567,1567,1567,1567,150,17,150,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,85,150,17,286,287,286,287,286,287,286,287,286,287,286,287,150,17,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,150,17,150,17,1567,1567,1567,1567,1567,1567,85,1567,1567,1567,85,150,17,212,213,212,213,212,213,212,213,212,213,212,213,150,17,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,150,17,150,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,85,150,17,286,287,286,287,286,287,286,287,286,287,286,287,150,17,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,150,17,150,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,17,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,150,150,17,17,150,150,150,150,150,150,150,150,150,17,150,17,150,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,1497,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,150,150,17,17,1484,1484,1484,1484,1484,1484,1484,1484,1484,1497,150,17,150,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,150,150,17,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,150,17,150,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,150,17,150,17,1567,1567,1567,1567,1567,1567,1567,1567,150,17,150,17,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,150,150,17,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,150,17,150,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1484,1497,1484,1497,1567,1567,1567,1567,1567,1567,1567,1567,1484,1497,1484,1497,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,150,150,17,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,150,17,150,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,150,150,17,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,150,17,150,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,150,150,17,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1484,1497,1484,1497,1567,1192,1193,1567,1567,1196,1197,1567,1567,1567,1567,1567,1567,1567,1567,1567,150,17,150,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,150,17,150,17,1567,91
964,1567,1567,1567,1567,1567,1567,150,150,17,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1266,85,1567,1567,85,1271,1567,1567,1567,1567,1567,1567,1567,1567,1567,1484,1497,1484,1497,1567,1567,1567,1567,1567,1567,1567,1567,1567,1484,1497,1484,1497,1567,91
964,1567,1567,1567,1567,1567,1567,150,150,17,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1340,1341,1567,1567,1344,1345,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,91
964,1567,1567,1567,1567,1567,1567,150,150,17,17,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1414,85,1567,1567,85,1419,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,91
1334,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1351
