17,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,1497
5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1485
5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,17,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1485
5,-1,-1,-1,-1,17,91,91,91,91,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,1485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,91,91,91,91,91,91,91,91,91,91,91,-1,1485
5,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,91,91,91,91,759,91,91,91,91,91,-1,-1,-1,1485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1485,-1,1485
5,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,1485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1485,-1,1485
5,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,1485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,91,91,91,91,91,91,1497,-1,-1,-1,-1,-1,1485,-1,1485
5,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,91,91,91,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,1485,-1,-1,-1,-1,-1,1485,-1,1485
5,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1485,-1,1485,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,17,91,91,91,91,91,1351,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,1485,-1,-1,-1,-1,-1,1485,-1,1485
5,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1485,-1,1485,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,1487,-1,-1,-1,-1,-1,1485,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,1485,-1,-1,-1,-1,-1,1485,-1,1485
